NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST
NORMAL_FOREST,NORMAL_FOREST,PLAINS,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,FARM_LAND,NORMAL_FOREST,NORMAL_FOREST
NORMAL_FOREST,FARM_LAND,TOWN,FARM_LAND,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,FARM_LAND,TOWN,PLAINS,NORMAL_FOREST
NORMAL_FOREST,NORMAL_FOREST,ROAD,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,ROAD,NORMAL_FOREST,NORMAL_FOREST
NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST
NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST
NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,PLAINS,PLAINS,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST
NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,PLAINS,PLAINS,PLAINS,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,PLAINS,PLAINS,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST
NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,PLAINS,PLAINS,PLAINS,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,PLAINS,PLAINS,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST
PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,PLAINS,PLAINS,PLAINS,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST
PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,MOUNTAIN,MOUNTAIN,MOUNTAIN,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST
PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,MOUNTAIN,MOUNTAIN,MOUNTAIN,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST
PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,MOUNTAIN,MOUNTAIN,MOUNTAIN,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST
PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,MOUNTAIN,MOUNTAIN,MOUNTAIN,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST
PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,DARK_FOREST,MOUNTAIN,MOUNTAIN,MOUNTAIN,DARK_FOREST,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST
PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,DARK_FOREST,DARK_FOREST,MOUNTAIN,MOUNTAIN,MOUNTAIN,DARK_FOREST,DEEP_FOREST,NORMAL_FOREST,PLAINS,PLAINS,PLAINS,PLAINS,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST
PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,DARK_FOREST,DARK_FOREST,DARK_FOREST,MOUNTAIN,MOUNTAIN,MOUNTAIN,DARK_FOREST,DEEP_FOREST,NORMAL_FOREST,NORMAL_FOREST,PLAINS,PLAINS,PLAINS,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST
PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,DARK_FOREST,DARK_FOREST,DARK_FOREST,MOUNTAIN,MOUNTAIN,MOUNTAIN,DARK_FOREST,DEEP_FOREST,NORMAL_FOREST,NORMAL_FOREST,PLAINS,PLAINS,PLAINS,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST
PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,MOUNTAIN,DARK_FOREST,DEEP_FOREST,NORMAL_FOREST,NORMAL_FOREST,PLAINS,PLAINS,PLAINS,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST
PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,MOUNTAIN,DARK_FOREST,DEEP_FOREST,NORMAL_FOREST,NORMAL_FOREST,PLAINS,PLAINS,PLAINS,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST
WATER,WATER,WATER,WATER,WATER,WATER,WATER,WATER,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DEEP_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST
WATER,WATER,WATER,WATER,WATER,WATER,WATER,WATER,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DEEP_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST
